iperm,date_announce
81679,5 Jul 1995
81679,11 Aug 1995
81679,15 Aug 1995
81679,18 Aug 1995
81679,24 Oct 1995
81679,23 Feb 1996
81679,15 Mar 1996
81679,15 Mar 1996
81679,21 Mar 1996
81679,27 Mar 1996
81679,1 Apr 1996
81679,1 Apr 1996
81679,15 Apr 1996
81679,19 Apr 1996
81679,19 Apr 1996
81679,23 Apr 1996
81679,8 May 1996
81679,28 May 1996
81679,30 May 1996
81679,4 Jun 1996
81679,24 Jun 1996
81679,19 Jul 1996
81679,25 Jul 1996
81679,26 Jul 1996
81679,31 Jul 1996
81679,5 Aug 1996
81679,13 Aug 1996
81679,5 Sep 1996
81679,5 Sep 1996
81679,27 Dec 1996
81679,3 Jan 1997
81679,3 Apr 1997
81679,9 May 1997
81679,15 May 1997
81679,28 May 1997
81679,6 Jun 1997
81679,21 Jul 1997
81679,1 Oct 1997
81680,18 Oct 1994
81680,18 Oct 1994
81680,18 Oct 1994
81680,21 Nov 1995
81680,12 Jan 1996
81682,12 Nov 2002
81682,19 Aug 2003
81683,16 Aug 1996
81683,22 Aug 1996
81683,10 Oct 1996
81683,31 Jul 1997
81683,5 Sep 1997
81683,21 Jul 1998
81683,8 Sep 1998
81683,13 Nov 1998
81683,28 Apr 1999
81683,5 May 1999
81683,18 Apr 2000
81684,4 Nov 1996
81685,29 Aug 1995
81685,22 Aug 1996
81686,28 Sep 1995
81686,26 Jan 1996
81686,26 May 1998
81686,2 Feb 1999
81686,16 Aug 1999
81686,9 Nov 1999
81688,3 Apr 1996
81688,7 Aug 1996
81688,27 Dec 1996
81688,22 May 1997
81688,25 Jun 1997
81688,22 Oct 1998
81689,16 Oct 1998
81689,12 Apr 1999
81689,5 May 1999
81693,12 May 1995
81694,15 Sep 2000
81696,22 Dec 1995
81696,14 Oct 1998
81696,30 Nov 1998
81696,26 Feb 1999
81696,16 Dec 1999
81696,16 Mar 2000
81696,11 Jul 2001
81696,6 Aug 2001
81696,18 Dec 2002
81696,19 Aug 2003
81696,2 Mar 2004
81696,20 Jan 2005
81697,8 Apr 1996
81698,11 Feb 1997
81698,12 May 1999
81698,6 Jul 1999
81698,31 Jan 2000
81698,31 Jan 2001
81698,2 Aug 2002
81698,19 Sep 2002
81698,21 Apr 2003
81698,4 Jan 2005
81698,12 Sep 2005
81699,16 Apr 1996
81699,30 Jun 1997
81699,11 Jul 1997
81699,3 Dec 1997
81701,7 Nov 1995
81701,29 Jul 1996
81701,12 Sep 1996
81701,1 Dec 1999
81701,14 Jul 2000
81702,31 Aug 1998
81702,5 Mar 2003
81702,1 Oct 2004
81703,31 Oct 1995
81703,29 Oct 1996
81703,12 Mar 1997
81703,16 Jun 1997
81703,23 Feb 1998
81703,23 Feb 1998
81704,11 Mar 1996
81704,12 Jul 1996
81704,24 Feb 1997
81704,29 Jun 1998
81704,13 Oct 1999
81704,29 Feb 2000
81705,3 Dec 1998
81705,15 Jul 2003
81705,15 Jul 2003
81705,15 Jul 2003
81707,22 Feb 1995
81707,4 Apr 1995
81707,2 Aug 1995
81707,8 Aug 1995
81707,29 Jan 1996
81707,29 Jan 1996
81707,23 May 1996
81707,3 Feb 1997
81707,20 Mar 1997
81707,25 Jul 1997
81707,8 Sep 1997
81707,11 Dec 1997
81707,19 Dec 1997
81707,5 Mar 1998
81707,31 Mar 1998
81707,22 May 1998
81707,22 May 1998
81707,6 Nov 1998
81707,6 Jan 1999
81707,24 Aug 1999
81707,19 Nov 1999
81707,19 Nov 1999
81708,13 Dec 2002
81709,11 Jun 1996
81709,30 Aug 1996
81709,10 Dec 1996
81709,26 Jun 1997
81709,13 Jan 1998
81709,1 Sep 1998
81709,9 Feb 1999
81709,14 Dec 1999
81709,15 Jul 2003
81711,10 May 1996
81711,20 May 1996
81712,19 Feb 1996
81712,22 Jul 1996
81712,25 Oct 1996
81712,15 Jul 1997
81712,21 Jan 1998
81712,8 Apr 1998
81712,21 May 1998
81712,16 Sep 1998
81712,22 Jan 1999
81712,18 Nov 1999
81712,16 Feb 2000
81712,14 Mar 2000
81712,9 Sep 2000
81712,11 Sep 2000
81712,25 May 2001
81712,15 Aug 2001
81715,10 Dec 1996
81715,24 Mar 1998
81715,3 May 1999
81718,22 Oct 1996
81718,8 Sep 1998
81718,10 Nov 1999
81718,26 Apr 2001
81718,23 Nov 2001
81718,27 Mar 2002
81720,8 Jan 1993
81720,13 Sep 1995
81721,2 Apr 2004
81722,18 Sep 2002
81722,4 Mar 2003
81722,17 Sep 2003
81722,17 Sep 2003
81722,21 Jul 2005
81722,12 Oct 2005
81724,3 Jan 1996
81725,18 Oct 1999
81726,12 Feb 1996
81726,8 Jul 1996
81726,16 Sep 1996
81726,18 Jul 1997
81726,7 Jul 1998
81726,29 Jun 1999
81726,4 Aug 2000
81726,25 Sep 2001
81726,29 Mar 2002
81726,26 Mar 2003
81726,31 Mar 2004
81726,30 Jun 2004
81726,29 Sep 2004
81726,26 Oct 2005
81727,7 Apr 2000
81728,22 Nov 1995
81728,20 Dec 1995
81728,17 Jan 1997
81728,26 Jun 1997
81728,17 Jul 1997
81728,1 Sep 1998
81728,28 Jul 2000
81731,17 Jan 1997
81731,1 Jul 1998
81733,12 Jan 1996
81734,7 Jun 1994
81734,28 Sep 1994
81736,28 Feb 1997
81736,14 May 2002
81736,7 Jun 2002
81737,22 Aug 1990
81737,30 Oct 1990
81737,29 Sep 1992
81737,8 Feb 1993
81737,11 Oct 1994
81737,28 Nov 1994
81737,6 Dec 1994
81737,2 Jun 1995
81737,7 Jan 1997
81737,28 Apr 1997
81740,10 Aug 1994
81740,26 Apr 1995
81740,18 Sep 1995
81740,17 Nov 1995
81740,9 Jan 1996
81740,4 Mar 1996
81740,11 Apr 1996
81740,31 Jan 1997
81740,31 Jan 1997
81740,16 Jul 1997
81740,22 Oct 1997
81740,14 Nov 1997
81740,3 Dec 1997
81740,4 Dec 1997
81740,4 Dec 1997
81740,4 Dec 1997
81740,23 Feb 1998
81740,5 Mar 1998
81740,10 Apr 1998
81740,7 Jul 1998
81740,7 Jul 1998
81740,10 Aug 1998
81740,21 Aug 1998
81740,1 Sep 1998
81740,8 Sep 1998
81740,23 Nov 1998
81740,23 Nov 1998
81740,19 Nov 1999
81740,23 Nov 1999
81740,19 Apr 2000
81740,18 Aug 2000
81740,12 Dec 2000
81740,24 Dec 2002
81741,9 Oct 2000
81741,21 Jul 2004
81743,3 Oct 1995
81743,5 Jan 1996
81743,11 Mar 1996
81743,30 Jan 1997
81743,7 Mar 1997
81743,24 Sep 1997
81743,2 Dec 1998
81743,22 Apr 1999
81743,6 Nov 2001
81743,11 Feb 2003
81743,30 Jun 2004
81743,7 Sep 2004
81743,10 Jun 2005
81744,29 Feb 1996
81744,21 Jun 1996
81744,19 Jul 1996
81744,11 Sep 1997
81744,23 Oct 1998
81747,7 Jun 1996
81747,28 Feb 1997
81747,7 May 1997
81748,11 Aug 1995
81748,7 Sep 1995
81748,9 Nov 1995
81748,4 Dec 1995
81748,25 Mar 1996
81748,26 Mar 1996
81748,29 Mar 1996
81748,20 Jun 1996
81748,27 Jun 1996
81748,8 Jul 1996
81748,27 Aug 1996
81748,1 Oct 1996
81748,16 Oct 1996
81748,4 Nov 1996
81748,3 Dec 1996
81748,24 Dec 1996
81748,20 Jan 1997
81748,22 Apr 1997
81748,16 Jun 1997
81748,19 Aug 1997
81748,15 Sep 1997
81748,16 Sep 1997
81748,2 Oct 1997
81748,25 Nov 1997
81748,12 Dec 1997
81748,12 Dec 1997
81748,2 Jan 1998
81748,5 Jan 1998
81748,10 Mar 1998
81748,26 May 1998
81748,26 May 1998
81748,2 Jul 1998
81748,11 Sep 1998
81748,2 Oct 1998
81748,2 Oct 1998
81750,24 Jan 1996
81750,24 Apr 1996
81750,24 Apr 1996
81750,17 Nov 1997
81750,8 Apr 1999
81752,30 Sep 1999
81752,18 Dec 2002
81752,9 Sep 2003
81753,8 Aug 1984
81753,30 Dec 1986
81753,21 Oct 1987
81753,28 Mar 1988
81753,17 May 1988
81753,5 Jul 1988
81753,29 Mar 1989
81753,24 Aug 1990
81753,28 Nov 1990
81754,3 Mar 1998
81755,24 Aug 1995
81755,31 May 1996
81755,8 Jul 1996
81755,16 Sep 1998
81755,3 Feb 2000
81756,1 Aug 2000
81756,20 Feb 2001
81756,17 Aug 2001
81756,17 Sep 2001
81756,28 Mar 2002
81757,2 May 1996
81757,22 May 1996
81757,11 Jul 1996
81757,13 Aug 1996
81757,6 Aug 1997
81758,2 Aug 1999
81761,20 Apr 2004
81762,28 Sep 1994
81762,3 Dec 1996
81762,3 Apr 1998
81762,10 Apr 1998
81762,18 Apr 2000
81762,29 Jan 2001
81762,15 Sep 2004
81767,5 Oct 1992
81767,15 Feb 1994
81767,11 Apr 1994
81767,3 Jun 1994
81767,14 Jun 1994
81767,20 Jun 1994
81767,23 Jun 1994
81767,2 Oct 1995
81767,6 Oct 1995
81767,2 Nov 1995
81767,20 Dec 1995
81767,12 Jan 1996
81767,19 Jan 1996
81767,26 Feb 1996
81767,29 Feb 1996
81767,17 Apr 1996
81767,17 Apr 1996
81767,15 Jul 1996
81769,22 Nov 1995
81774,13 Sep 1995
81774,6 Aug 1997
81774,27 Aug 1998
81774,22 Mar 2004
81776,24 Feb 1994
81776,31 Jul 1995
81776,2 Dec 1997
81776,10 Jun 1999
81778,1 Dec 1995
81781,15 Apr 1998
81783,4 Aug 1997
81783,1 Sep 1998
81783,9 Mar 1999
81784,11 Sep 2003
81841,2 Dec 1983
81841,18 Nov 1986
81849,3 Mar 1998
81849,24 Nov 1998
81849,24 Nov 1998
81849,20 Oct 1999
81849,2 Oct 2000
81849,11 Oct 2000
81849,11 Oct 2000
81850,26 Feb 1996
81850,21 Sep 2005
81851,11 Jan 1995
81851,21 Mar 1996
81851,19 Dec 1997
81851,28 Mar 2002
81854,21 Dec 1995
81854,22 Jan 1999
81854,6 Oct 1999
81854,8 Mar 2000
81858,13 Dec 1995
81858,13 Jan 1997
81858,25 Feb 1997
81858,9 Apr 1997
81859,18 Apr 1994
81859,1 Aug 1995
81859,7 Feb 1996
81859,17 Apr 1996
81864,5 Jun 1995
81864,16 Jan 1996
81864,16 Jan 1996
81864,1 Jul 1996
81864,12 Dec 1996
81864,12 Dec 1996
81864,13 Dec 1996
81864,5 Feb 1997
81864,13 May 1997
81864,20 Jun 1997
81864,20 Jun 1997
81864,30 Mar 1998
81865,18 Sep 1996
81865,12 Aug 1998
81865,23 Mar 1999
81865,6 Oct 1999
81865,15 Aug 2002
81866,3 Nov 1994
81866,6 Jul 1995
81866,3 Aug 1995
81866,10 Jan 1996
81866,2 Apr 1996
81866,24 Oct 1996
81866,10 Jul 1997
81869,19 Apr 1996
81869,13 Aug 1998
81869,4 May 1999
81870,29 Dec 2004
81871,18 Sep 1995
81871,26 Sep 1995
81871,13 Aug 1996
81871,18 Sep 1997
81872,27 May 1998
81872,10 Oct 2000
81873,15 Sep 1995
81873,15 Mar 1996
81873,19 Feb 1997
81874,23 Dec 1998
81877,30 Jul 1998
81877,26 Oct 1998
81877,28 Jan 1999
81877,7 Jun 1999
81877,18 Nov 1999
81877,11 Jul 2001
81877,20 Feb 2002
81878,4 May 1999
81878,2 Jul 1999
81879,23 Aug 1994
81879,7 Nov 1994
81879,22 Aug 1995
81879,2 Oct 1995
81879,31 Oct 1995
81879,29 Dec 1995
81882,20 Oct 1997
81882,12 Oct 1998
81883,14 Dec 1995
81884,26 Aug 1998
81884,1 Sep 1998
81885,9 May 2001
81885,26 Jul 2005
81886,10 May 1996
81888,2 May 1996
81889,26 Mar 1996
81889,5 Jul 1996
81889,10 Feb 1998
81889,22 Jul 1999
81889,7 Jun 2002
81890,20 Mar 1999
81891,2 Oct 1995
81893,29 Feb 1996
81893,16 May 1996
81893,3 Sep 1998
81893,1 Jul 2002
81895,13 Aug 1996
81895,12 Nov 1996
81895,7 Jan 1997
81895,15 Jan 1997
81898,30 Apr 2001
81901,22 Aug 1997
81901,23 Feb 1998
81901,23 Feb 1998
81901,6 Jul 1998
81901,29 Mar 1999
81901,29 Sep 1999
81901,19 Apr 2000
81902,27 Jan 1997
81903,11 Sep 1998
81903,28 Oct 1998
81904,19 Mar 1998
81904,18 Dec 2003
81910,29 Jan 1998
81910,28 Feb 2001
81910,27 Apr 2001
81910,29 Oct 2002
81910,19 Nov 2003
81912,4 Feb 1998
81912,19 Apr 2001
81914,18 Jan 1995
81914,27 Feb 1996
81914,23 Jul 1996
81917,4 Sep 1995
81917,9 Feb 1996
81917,6 May 1996
81917,9 Dec 1996
81917,3 Apr 1997
81917,13 Oct 1997
81917,27 Oct 1997
81917,23 Mar 1998
81917,15 Sep 1998
81917,30 Dec 1998
81917,4 Feb 1999
81917,15 Jun 2000
81917,18 Jun 2001
81917,11 Apr 2002
81917,1 Jul 2003
81917,21 Jul 2003
81917,28 Oct 2003
81917,17 Dec 2004
81918,20 Oct 1999
81918,19 Jul 2000
81920,27 Aug 1996
81920,21 Oct 1996
81920,6 Jun 1997
81920,15 Dec 1999
81920,11 Dec 2000
81920,24 Sep 2001
81920,15 Mar 2005
81922,18 Apr 1995
81922,31 Jan 1997
81922,15 Jul 1997
81922,30 Jul 1997
81922,5 Oct 1998
81924,13 Mar 1985
81924,27 Feb 1986
81924,4 Mar 1987
81924,4 Mar 1987
81924,31 Aug 1988
81924,7 Nov 1988
81924,4 May 1989
81924,22 Oct 1990
81924,25 Oct 1990
81924,12 Nov 1990
81924,19 Jul 1991
81924,19 Nov 1991
81924,12 Dec 1991
81924,16 Jun 2000
82027,23 Feb 1984
82027,25 Jul 1984
82107,7 Mar 1991
82107,12 Sep 1991
82107,1 May 1992
82107,25 Jul 1994
82107,18 Nov 1994
82107,9 Dec 1994
82107,21 Feb 1996
82107,12 Nov 1996
82107,1 Jul 1998
82107,26 Aug 1999
82107,15 Mar 2000
82107,24 Aug 2000
82107,26 Jul 2001
82107,26 Feb 2002
82107,25 Aug 2004
82107,2 Sep 2004
82107,25 Aug 2005
82155,22 Jan 1996
82155,26 Sep 1997
82155,21 Jul 1998
82155,18 Dec 1998
82155,4 Jun 1999
82155,1 Feb 2005
82155,27 Dec 2005
82156,27 Dec 2005
82158,21 Oct 1994
82158,13 Mar 1997
82158,10 Feb 1998
82160,15 Mar 2004
82161,6 Apr 1995
82161,3 Nov 1995
82161,11 Mar 1996
82161,11 Mar 1996
82161,13 Mar 1996
82161,8 Apr 1996
82163,5 Nov 1997
82163,8 Oct 2004
82164,17 Apr 1996
82164,25 Jun 1996
82165,12 May 1998
82165,22 Jun 1998
82165,3 Mar 1999
82165,3 Mar 1999
82165,27 Apr 2000
82165,29 Oct 2004
82167,6 Sep 1996
82170,11 Jan 1996
82171,16 Sep 1997
82171,10 Nov 1997
82171,8 Nov 2000
82171,8 Feb 2001
82173,17 Jan 1996
82177,30 Apr 1996
82178,21 Aug 1996
82178,28 Oct 1996
82178,6 Jan 1997
82178,29 May 1997
82178,25 Aug 1997
82178,23 Oct 1997
82178,3 Apr 1998
82178,13 Jul 1998
82178,2 Oct 1998
82178,22 Mar 1999
82179,26 Jan 1995
82179,3 Mar 1998
82179,9 Apr 1998
82179,28 Sep 1998
82179,29 Mar 1999
82179,18 Jan 2000
82179,22 Mar 2000
82179,7 Dec 2001
82179,1 Aug 2002
82179,1 Aug 2002
82179,22 Oct 2002
82179,18 Mar 2003
82179,28 Oct 2003
82179,15 Jan 2004
82179,10 May 2004
82179,7 Sep 2005
82179,29 Sep 2005
82180,6 Nov 1996
82180,18 Jun 1997
82180,17 Jun 1998
82180,19 Feb 1999
82180,17 Jun 1999
82181,1 Feb 2000
82181,22 Feb 2000
82181,5 May 2000
82181,23 May 2000
82181,23 Aug 2000
82181,8 Feb 2001
82182,21 Oct 1991
82182,5 May 1994
82182,22 Jun 1994
82182,12 May 1995
82182,20 Jul 1995
82182,20 Dec 1995
82182,28 Mar 1996
82182,8 Apr 1996
82182,29 May 1996
82184,29 Oct 1996
82184,10 Sep 1997
82184,3 Mar 1998
82184,18 May 1998
82184,18 May 1998
82184,4 Dec 1998
82184,29 Mar 1999
82184,20 Sep 2000
82191,4 Mar 2005
82192,8 Sep 1995
82192,11 Dec 1995
82192,11 Dec 1995
82192,21 Dec 1995
82192,25 Mar 1996
82192,2 May 1996
82193,17 Aug 1999
82193,7 Feb 2000
82194,16 Dec 1993
82194,16 Dec 1993
82194,20 Mar 1996
82194,20 Mar 1996
82194,19 Jul 1996
82195,26 Jan 1998
82196,18 Apr 1996
82196,25 Nov 1997
82196,16 Aug 1999
82196,25 Oct 2000
82196,18 Jan 2001
82196,18 Apr 2001
82196,5 Jun 2001
82196,6 May 2002
82196,11 Jul 2002
82196,21 Aug 2002
82196,21 Nov 2005
82199,20 Sep 1995
82199,13 Apr 1998
82199,10 Jun 1998
82200,21 Sep 1995
82200,31 Jan 1996
82200,12 Feb 1996
82200,20 Mar 1996
82200,30 Apr 1997
82200,6 Nov 1997
82200,24 Nov 1997
82200,11 Nov 1998
82200,18 Nov 1998
82201,19 May 1998
82202,15 Dec 1995
82202,16 Dec 1996
82204,3 Jun 1994
82204,26 Feb 1996
82204,10 Sep 1996
82204,24 Jan 1997
82206,29 Apr 1994
82206,28 Jun 1996
82209,18 Nov 1996
82212,6 Nov 2000
82212,3 Dec 2001
82212,10 Dec 2001
82212,31 Mar 2002
82212,2 Dec 2003
82212,3 Dec 2004
82212,27 Jun 2005
82213,11 Sep 1997
82213,12 Nov 1997
82213,6 Aug 1998
82214,9 Oct 1998
82214,3 Dec 1998
82214,7 Dec 1998
82215,10 Apr 1996
82216,24 Jul 1996
82223,15 May 1998
82224,23 Jul 1996
82224,28 Jan 1997
82224,30 Jun 1998
82224,3 Dec 1998
82224,26 Jan 1999
82224,17 May 1999
82225,15 Dec 1995
82227,13 Aug 1997
82227,18 Jun 1998
82227,2 Sep 1998
82227,6 Jul 1999
82228,28 Jun 1996
82228,30 Apr 1997
82228,9 Aug 2000
82231,27 Feb 1997
82231,11 Apr 1997
82231,25 Apr 1997
82231,9 Sep 1997
82231,2 Oct 1997
82231,17 Feb 1998
82231,17 Feb 1998
82231,9 Apr 1998
82231,9 Apr 1998
82231,19 Aug 1998
82232,9 Jun 2004
82233,2 May 2000
82233,18 Jan 2001
82234,10 Apr 1997
82234,18 Sep 1997
82234,6 Apr 1998
82234,30 Oct 1998
82235,22 Dec 1995
82235,18 Jun 1997
82243,2 Jan 1996
82243,3 Jan 1996
82244,19 Aug 1992
82244,9 Jan 1996
82244,5 Mar 1996
82246,15 Dec 1982
82246,17 Nov 1983
82246,20 Mar 1984
82246,28 Aug 1984
82248,12 Jul 1999
82248,6 Mar 2000
82248,5 May 2000
82248,17 May 2000
82248,15 Aug 2000
82248,18 Oct 2000
82248,14 Nov 2000
82248,6 Jun 2001
82249,8 Sep 1994
82249,17 Jan 1995
82249,11 Sep 1995
82250,1 Nov 1995
82250,20 Dec 1995
82250,29 Feb 1996
82250,22 Dec 1997
82250,22 Feb 2000
82250,4 May 2000
82250,18 Dec 2000
82250,23 Apr 2002
82252,30 Sep 1996
82253,5 Mar 1998
82255,17 Dec 2003
82255,2 Sep 2005
82255,31 Oct 2005
82256,15 Dec 1995
82256,25 Jan 1996
82256,9 Apr 1996
82256,31 Jul 1996
82256,22 Jan 1997
82256,30 Oct 1998
82257,4 Mar 1996
82257,7 Aug 1996
82261,16 Apr 1996
82261,28 Nov 1997
82264,4 Jan 2000
82264,3 Jan 2001
82264,21 Sep 2001
82264,25 Oct 2001
82266,2 Jul 2004
82266,27 Aug 2004
82267,2 Dec 1998
82269,14 Apr 1998
82269,3 Dec 1999
82271,4 Mar 1997
82271,4 Aug 1997
82271,4 Aug 1997
82271,26 Aug 1997
82271,4 Sep 1997
82271,27 Jan 1998
82271,11 Feb 1998
82271,1 Dec 1998
82271,10 May 1999
82272,16 Jan 1996
82272,30 Jan 1996
82272,1 May 1996
82272,31 May 1996
82272,7 Jun 1996
82272,20 Aug 1996
82272,28 Aug 1996
82272,2 Dec 1996
82272,30 Jan 1997
82272,3 Mar 1997
82272,20 Mar 1997
82272,27 Mar 1997
82272,21 Apr 1997
82272,29 May 1997
82272,2 Jul 1997
82272,10 Oct 1997
82272,26 Jan 1998
82272,13 Mar 1998
82272,23 Mar 1998
82272,26 Aug 1998
82272,9 Jun 1999
82272,15 Jun 1999
82272,1 Jan 2000
82272,2 Feb 2000
82272,15 Feb 2001
82272,17 Apr 2002
82272,3 Jul 2002
82272,31 Jul 2002
82272,31 Jul 2002
82272,22 Nov 2002
82272,21 Apr 2003
82272,14 May 2003
82272,15 Dec 2003
82272,31 Mar 2004
82272,3 May 2004
82272,6 May 2004
82272,21 May 2004
82272,22 Oct 2004
82272,16 Dec 2004
82272,15 Jan 2005
82272,27 Apr 2005
82272,21 Jun 2005
82272,11 Aug 2005
82272,1 Sep 2005
82272,24 Oct 2005
82272,2 Nov 2005
82274,2 Jan 1996
82274,22 Mar 2004
82274,9 Mar 2005
82275,22 Jul 1996
82276,31 Oct 2000
82276,3 Jan 2001
82276,23 Mar 2001
82276,24 Sep 2001
82277,31 May 1994
82277,12 Dec 1995
82277,20 Mar 1996
82277,8 Jul 1996
82277,5 Nov 1996
82277,3 Mar 1997
82277,9 Apr 1997
82277,1 May 1997
82277,12 Sep 1997
82277,9 Oct 1997
82277,13 Oct 1997
82277,3 Nov 1997
82277,3 Nov 1997
82277,12 Nov 1997
82277,12 Nov 1997
82277,17 Feb 1998
82277,7 Apr 1998
82277,15 Apr 1998
82277,16 Apr 1998
82277,17 Apr 1998
82277,23 Apr 1998
82277,28 Apr 1998
82277,29 Apr 1998
82277,22 Jun 1998
82277,14 Jul 1998
82277,4 Aug 1998
82277,11 Aug 1998
82281,24 Jan 1996
82281,3 Feb 1998
82281,13 Apr 1999
82281,13 Sep 1999
82281,2 Aug 2000
82281,26 Sep 2000
82281,5 Jul 2005
82285,21 Jan 2003
82285,23 May 2005
82285,19 Oct 2005
82286,6 Feb 1996
82286,9 Feb 1996
82286,9 Feb 1996
82286,12 Feb 1996
82286,18 Jun 1996
82286,17 Oct 1996
82286,10 Jan 1997
82286,20 Mar 1997
82288,14 Mar 2000
82290,1 Nov 1995
82290,14 Dec 1995
82290,10 Sep 1996
82290,10 Sep 1996
82290,12 Sep 1996
82290,12 Sep 1996
82292,28 Dec 2005
82293,7 Nov 1997
82293,30 Aug 1999
82293,24 Jun 2002
82293,10 Nov 2003
82294,21 Jan 1999
82294,4 Aug 1999
82295,26 Nov 1996
82295,9 Dec 1996
82295,30 May 1997
82295,3 Sep 1997
82295,7 Nov 1997
82295,21 Sep 1998
82295,10 May 1999
82295,8 Aug 2001
82295,14 Jan 2002
82295,3 Aug 2005
82301,17 Feb 1998
82301,19 Jan 1999
82301,17 Sep 2001
82303,28 Feb 2000
82303,21 Sep 2004
82304,19 Nov 1999
82305,17 May 1996
82305,1 Nov 1996
82305,16 Oct 1998
82307,15 Mar 2002
82307,13 Mar 2003
82307,14 May 2003
82307,14 May 2003
82307,10 Jul 2003
82307,10 Jul 2003
82307,28 Jul 2003
82307,28 Jul 2003
82307,11 Sep 2003
82307,30 Oct 2003
82307,1 Mar 2004
82307,1 Apr 2004
82307,1 Apr 2004
82307,15 Jul 2004
82307,15 Jul 2004
82307,21 Jul 2004
82307,29 Sep 2004
82307,7 Dec 2004
82307,23 Dec 2004
82307,23 Dec 2004
82307,23 Dec 2004
82307,23 Dec 2004
82308,1 Mar 1994
82308,23 May 1995
82308,24 Jun 1996
82308,1 Jul 1996
82308,5 Aug 1996
82308,7 Feb 1997
82308,19 May 1997
82308,6 Jun 1997
82308,23 Jun 1997
82308,4 Dec 1997
82308,30 Dec 1997
82308,6 Feb 1998
82308,6 Feb 1998
82308,6 Feb 1998
82308,17 Apr 1998
82326,24 Nov 1997
82326,18 May 1998
82326,9 Sep 1998
82326,18 Jan 1999
82334,10 Mar 1992
82466,9 Dec 1996
82467,4 Mar 1997
82467,23 Oct 1997
82467,17 Mar 1998
82469,21 Mar 1997
82469,9 May 1997
82469,15 Sep 1999
82469,27 Jul 2000
82469,10 Jan 2001
82469,1 May 2001
82469,22 Aug 2001
82469,1 Aug 2002
82470,18 Jan 1996
82470,30 Jul 1996
82470,10 Sep 1997
82470,1 Dec 1997
82470,9 Dec 1997
82470,27 Jan 1998
82470,4 Mar 1998
82470,1 Jun 1998
82470,1 Jun 1998
82470,1 Jun 1998
82470,1 Jun 1998
82470,1 Jun 1998
82470,1 Jun 1998
82470,10 Jun 1998
82470,3 Aug 1998
82471,19 Aug 1997
82471,1 May 1998
82471,31 Aug 1998
82474,21 Nov 1995
82474,2 Feb 1996
82474,9 Jul 1996
82474,31 Jul 1996
82474,7 Aug 1996
82474,27 Aug 1996
82474,3 Sep 1996
82474,12 Sep 1996
82474,18 Mar 1997
82474,14 Nov 1997
82474,12 Feb 1998
82474,18 Oct 2001
82478,13 Jan 1994
82478,2 Oct 1997
82478,30 Jun 1998
82478,14 Jun 1999
82482,7 May 1996
82482,22 Aug 1996
82482,12 Nov 1996
82482,1 Apr 1998
82484,9 Jun 1994
82484,22 Jul 1996
82484,31 Jul 1997
82486,17 Dec 1998
82486,10 Dec 2003
82487,28 May 1996
82488,12 Dec 1995
82488,12 Feb 1996
82488,15 Jul 1996
82488,17 Apr 1997
82488,29 Apr 1997
82488,21 Oct 1997
82488,3 Feb 2000
82488,7 May 2002
82488,9 Jun 2003
82488,18 Aug 2003
82489,4 Nov 1991
82489,30 Jan 1996
82489,23 Jun 1998
82490,3 Oct 2002
82491,9 Sep 1998
82491,10 Sep 2004
82494,18 Apr 1997
82494,19 Nov 1997
82494,1 Jun 1998
82494,22 Jun 1998
82494,8 Sep 1998
82494,30 Mar 1999
82494,30 Mar 1999
82494,8 Apr 1999
82494,19 Apr 2001
82494,23 Jan 2002
82494,8 Apr 2002
82494,5 Jun 2002
82494,8 Jul 2002
82494,21 Jul 2004
82494,20 Jan 2005
82499,23 Jan 1997
82499,21 May 1998
82501,14 Apr 1997
82501,23 Oct 1998
82501,3 Jun 1999
82501,30 Sep 2004
82502,12 Jul 1983
82502,14 Jul 1983
82502,14 Jul 1983
82502,29 Feb 1984
82502,12 May 1989
82502,19 Jul 1990
82502,10 Sep 1990
82502,25 Feb 1991
82502,3 Jul 1991
82502,23 Oct 1991
82502,19 Nov 1991
82503,11 Apr 1996
82503,4 Sep 1996
82503,18 Dec 1996
82503,7 Mar 1997
82503,21 Apr 1998
82503,9 Oct 1998
82503,1 Dec 1999
82503,15 May 2000
82503,30 May 2001
82503,14 Aug 2001
82504,21 Oct 1997
82504,16 Dec 1997
82504,25 Sep 2003
82504,2 Sep 2004
82507,28 Dec 1999
82510,6 Sep 1995
82511,18 May 2000
82512,29 Apr 1997
82512,20 Oct 1998
82512,11 Mar 1999
82512,11 Apr 2000
82512,26 Feb 2004
82512,20 Jul 2004
82512,12 Oct 2004
82512,26 May 2005
82514,9 Sep 1996
82514,17 Dec 1998
82514,18 Jun 1999
82518,15 Jul 1996
82518,12 Aug 1998
82518,19 Apr 2000
82518,10 Jul 2000
82518,23 Jan 2001
82518,21 Jun 2001
82518,23 Jul 2001
82518,19 Feb 2003
82518,12 Jun 2003
82518,16 Sep 2003
82518,14 Jan 2005
82518,15 Feb 2005
82518,18 Jul 2005
82520,6 Oct 2005
82521,21 Feb 1996
82521,19 Feb 1997
82521,17 Jun 1998
82521,10 Feb 1999
82521,24 May 1999
82521,20 Dec 1999
82521,18 Apr 2001
82521,2 Jul 2001
82523,13 Jun 1996
82523,14 Nov 1996
82523,12 Jan 1998
82523,22 Mar 1999
82524,9 Feb 1996
82524,15 Mar 1996
82524,15 Jul 1996
82524,12 Jan 1998
